% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	stream	harqId	ndi	rv	mcs	tbSize
2.636	1	0	1	1	263	8	0	1	11	0	11	1	0	0	7621
2.636	1	0	1	1	263	8	0	1	11	1	11	1	0	0	7621
2.637	1	0	1	1	263	9	0	1	12	0	15	0	3	0	8312
2.637	1	0	1	1	263	9	0	1	12	1	15	255	0	255	0
2.638	1	0	1	1	264	0	0	1	12	0	13	0	3	0	8312
2.638	1	0	1	1	264	0	0	1	12	1	13	255	0	255	0
2.639	1	0	1	1	264	1	0	1	12	0	12	0	1	0	8312
2.639	1	0	1	1	264	1	0	1	12	1	12	255	0	255	0
2.64	1	0	1	1	264	2	0	1	12	0	14	0	1	0	8312
2.64	1	0	1	1	264	2	0	1	12	1	14	255	0	255	0
2.641	1	0	1	1	264	3	0	1	12	0	11	0	1	0	7621
2.641	1	0	1	1	264	3	0	1	12	1	11	255	0	255	0
2.642	1	0	1	1	264	4	0	1	12	0	15	1	0	0	8312
2.642	1	0	1	1	264	4	0	1	12	1	15	1	0	0	8312
2.643	1	0	1	1	264	5	0	1	12	0	13	1	0	0	8312
2.643	1	0	1	1	264	5	0	1	12	1	13	1	0	0	8312
2.644	1	0	1	1	264	6	0	1	12	0	12	0	2	0	8312
2.644	1	0	1	1	264	6	0	1	12	1	12	255	0	255	0
2.645	1	0	1	1	264	7	0	1	12	0	14	0	2	0	8312
2.645	1	0	1	1	264	7	0	1	12	1	14	255	0	255	0
2.646	1	0	1	1	264	8	0	1	12	0	11	0	2	0	7621
2.646	1	0	1	1	264	8	0	1	12	1	11	255	0	255	0
2.647	1	0	1	1	264	9	0	1	12	0	15	0	1	0	8312
2.647	1	0	1	1	264	9	0	1	12	1	15	255	0	255	0
2.648	1	0	1	1	265	0	0	1	12	0	13	0	1	0	8312
2.648	1	0	1	1	265	0	0	1	12	1	13	255	0	255	0
2.649	1	0	1	1	265	1	0	1	12	0	12	0	3	0	8312
2.649	1	0	1	1	265	1	0	1	12	1	12	255	0	255	0
2.65	1	0	1	1	265	2	0	1	12	0	14	0	3	0	8312
2.65	1	0	1	1	265	2	0	1	12	1	14	255	0	255	0
2.651	1	0	1	1	265	3	0	1	12	0	11	0	3	0	7621
2.651	1	0	1	1	265	3	0	1	12	1	11	255	0	255	0
2.652	1	0	1	1	265	4	0	1	12	0	15	0	2	0	8312
2.652	1	0	1	1	265	4	0	1	12	1	15	255	0	255	0
2.653	1	0	1	1	265	5	0	1	12	0	13	0	2	0	8312
2.653	1	0	1	1	265	5	0	1	12	1	13	255	0	255	0
2.654	1	0	1	1	265	6	0	1	12	0	12	1	0	0	8312
2.654	1	0	1	1	265	6	0	1	12	1	12	1	0	0	8312
2.655	1	0	1	1	265	7	0	1	12	0	14	1	0	0	8312
2.655	1	0	1	1	265	7	0	1	12	1	14	1	0	0	8312
2.656	1	0	1	1	265	8	0	1	12	0	11	1	0	0	8312
2.656	1	0	1	1	265	8	0	1	12	1	11	1	0	0	8312
2.657	1	0	1	1	265	9	0	1	12	0	15	0	3	0	8312
2.657	1	0	1	1	265	9	0	1	12	1	15	255	0	255	0
2.658	1	0	1	1	266	0	0	1	12	0	13	0	3	0	8312
2.658	1	0	1	1	266	0	0	1	12	1	13	255	0	255	0
2.659	1	0	1	1	266	1	0	1	12	0	12	0	1	0	8312
2.659	1	0	1	1	266	1	0	1	12	1	12	255	0	255	0
2.66	1	0	1	1	266	2	0	1	12	0	14	0	1	0	8312
2.66	1	0	1	1	266	2	0	1	12	1	14	255	0	255	0
2.661	1	0	1	1	266	3	0	1	12	0	11	0	1	0	8312
2.661	1	0	1	1	266	3	0	1	12	1	11	255	0	255	0
2.662	1	0	1	1	266	4	0	1	12	0	15	1	0	0	8312
2.662	1	0	1	1	266	4	0	1	12	1	15	1	0	0	8312
2.663	1	0	1	1	266	5	0	1	12	0	13	1	0	0	8312
2.663	1	0	1	1	266	5	0	1	12	1	13	1	0	0	8312
2.664	1	0	1	1	266	6	0	1	12	0	12	0	2	0	8312
2.664	1	0	1	1	266	6	0	1	12	1	12	255	0	255	0
2.665	1	0	1	1	266	7	0	1	12	0	14	0	2	0	8312
2.665	1	0	1	1	266	7	0	1	12	1	14	255	0	255	0
2.666	1	0	1	1	266	8	0	1	12	0	11	0	2	0	8312
2.666	1	0	1	1	266	8	0	1	12	1	11	255	0	255	0
2.667	1	0	1	1	266	9	0	1	12	0	15	0	1	0	8312
2.667	1	0	1	1	266	9	0	1	12	1	15	255	0	255	0
2.668	1	0	1	1	267	0	0	1	12	0	13	0	1	0	8312
2.668	1	0	1	1	267	0	0	1	12	1	13	255	0	255	0
2.669	1	0	1	1	267	1	0	1	12	0	12	0	3	0	8312
2.669	1	0	1	1	267	1	0	1	12	1	12	255	0	255	0
2.67	1	0	1	1	267	2	0	1	12	0	14	0	3	0	8312
2.67	1	0	1	1	267	2	0	1	12	1	14	255	0	255	0
2.671	1	0	1	1	267	3	0	1	12	0	11	0	3	0	8312
2.671	1	0	1	1	267	3	0	1	12	1	11	255	0	255	0
2.672	1	0	1	1	267	4	0	1	12	0	15	0	2	0	8312
2.672	1	0	1	1	267	4	0	1	12	1	15	255	0	255	0
2.673	1	0	1	1	267	5	0	1	12	0	13	0	2	0	8312
2.673	1	0	1	1	267	5	0	1	12	1	13	255	0	255	0
2.674	1	0	1	1	267	6	0	1	12	0	12	1	0	0	8312
2.674	1	0	1	1	267	6	0	1	12	1	12	1	0	0	8312
2.675	1	0	1	1	267	7	0	1	12	0	14	1	0	0	8312
2.675	1	0	1	1	267	7	0	1	12	1	14	1	0	0	8312
2.676	1	0	1	1	267	8	0	1	12	0	11	1	0	0	8312
2.676	1	0	1	1	267	8	0	1	12	1	11	1	0	0	8312
2.677	1	0	1	1	267	9	0	1	12	0	15	0	3	0	8312
2.677	1	0	1	1	267	9	0	1	12	1	15	255	0	255	0
2.678	1	0	1	1	268	0	0	1	12	0	13	0	3	0	8312
2.678	1	0	1	1	268	0	0	1	12	1	13	255	0	255	0
2.679	1	0	1	1	268	1	0	1	12	0	12	0	1	0	8312
2.679	1	0	1	1	268	1	0	1	12	1	12	255	0	255	0
2.68	1	0	1	1	268	2	0	1	12	0	14	0	1	0	8312
2.68	1	0	1	1	268	2	0	1	12	1	14	255	0	255	0
2.681	1	0	1	1	268	3	0	1	12	0	11	0	1	0	8312
2.681	1	0	1	1	268	3	0	1	12	1	11	255	0	255	0
2.682	1	0	1	1	268	4	0	1	12	0	15	1	0	0	8312
2.682	1	0	1	1	268	4	0	1	12	1	15	1	0	0	8312
2.683	1	0	1	1	268	5	0	1	12	0	13	1	0	0	8312
2.683	1	0	1	1	268	5	0	1	12	1	13	1	0	0	8312
2.684	1	0	1	1	268	6	0	1	12	0	12	0	2	0	8312
2.684	1	0	1	1	268	6	0	1	12	1	12	255	0	255	0
2.685	1	0	1	1	268	7	0	1	12	0	14	0	2	0	8312
2.685	1	0	1	1	268	7	0	1	12	1	14	255	0	255	0
2.686	1	0	1	1	268	8	0	1	12	0	11	0	2	0	8312
2.686	1	0	1	1	268	8	0	1	12	1	11	255	0	255	0
2.687	1	0	1	1	268	9	0	1	12	0	15	0	1	0	8312
2.687	1	0	1	1	268	9	0	1	12	1	15	255	0	255	0
2.688	1	0	1	1	269	0	0	1	12	0	13	0	1	0	8312
2.688	1	0	1	1	269	0	0	1	12	1	13	255	0	255	0
2.689	1	0	1	1	269	1	0	1	12	0	12	0	3	0	8312
2.689	1	0	1	1	269	1	0	1	12	1	12	255	0	255	0
2.69	1	0	1	1	269	2	0	1	12	0	14	0	3	0	8312
2.69	1	0	1	1	269	2	0	1	12	1	14	255	0	255	0
2.691	1	0	1	1	269	3	0	1	12	0	11	0	3	0	8312
2.691	1	0	1	1	269	3	0	1	12	1	11	255	0	255	0
2.692	1	0	1	1	269	4	0	1	12	0	15	0	2	0	8312
2.692	1	0	1	1	269	4	0	1	12	1	15	255	0	255	0
2.693	1	0	1	1	269	5	0	1	12	0	13	0	2	0	8312
2.693	1	0	1	1	269	5	0	1	12	1	13	255	0	255	0
2.694	1	0	1	1	269	6	0	1	12	0	12	1	0	0	8312
2.694	1	0	1	1	269	6	0	1	12	1	12	1	0	0	8312
2.695	1	0	1	1	269	7	0	1	12	0	14	1	0	0	8312
2.695	1	0	1	1	269	7	0	1	12	1	14	1	0	0	8312
2.696	1	0	1	1	269	8	0	1	12	0	11	1	0	0	8312
2.696	1	0	1	1	269	8	0	1	12	1	11	1	0	0	8312
2.697	1	0	1	1	269	9	0	1	12	0	15	0	3	0	8312
2.697	1	0	1	1	269	9	0	1	12	1	15	255	0	255	0
2.698	1	0	1	1	270	0	0	1	12	0	13	0	3	0	8312
2.698	1	0	1	1	270	0	0	1	12	1	13	255	0	255	0
2.699	1	0	1	1	270	1	0	1	12	0	12	0	1	0	8312
2.699	1	0	1	1	270	1	0	1	12	1	12	255	0	255	0
2.7	1	0	1	1	270	2	0	1	12	0	14	0	1	0	8312
2.7	1	0	1	1	270	2	0	1	12	1	14	255	0	255	0
2.701	1	0	1	1	270	3	0	1	12	0	11	0	1	0	8312
2.701	1	0	1	1	270	3	0	1	12	1	11	255	0	255	0
2.702	1	0	1	1	270	4	0	1	12	0	15	1	0	0	8312
2.702	1	0	1	1	270	4	0	1	12	1	15	1	0	0	8312
2.703	1	0	1	1	270	5	0	1	12	0	13	1	0	0	8312
2.703	1	0	1	1	270	5	0	1	12	1	13	1	0	0	8312
2.704	1	0	1	1	270	6	0	1	12	0	12	0	2	0	8312
2.704	1	0	1	1	270	6	0	1	12	1	12	255	0	255	0
2.705	1	0	1	1	270	7	0	1	12	0	14	0	2	0	8312
2.705	1	0	1	1	270	7	0	1	12	1	14	255	0	255	0
2.706	1	0	1	1	270	8	0	1	12	0	11	0	2	0	8312
2.706	1	0	1	1	270	8	0	1	12	1	11	255	0	255	0
2.707	1	0	1	1	270	9	0	1	12	0	15	0	1	0	8312
2.707	1	0	1	1	270	9	0	1	12	1	15	255	0	255	0
2.708	1	0	1	1	271	0	0	1	12	0	13	0	1	0	8312
2.708	1	0	1	1	271	0	0	1	12	1	13	255	0	255	0
2.709	1	0	1	1	271	1	0	1	12	0	12	0	3	0	8312
2.709	1	0	1	1	271	1	0	1	12	1	12	255	0	255	0
2.71	1	0	1	1	271	2	0	1	12	0	14	0	3	0	8312
2.71	1	0	1	1	271	2	0	1	12	1	14	255	0	255	0
2.711	1	0	1	1	271	3	0	1	12	0	11	0	3	0	8312
2.711	1	0	1	1	271	3	0	1	12	1	11	255	0	255	0
2.712	1	0	1	1	271	4	0	1	12	0	15	0	2	0	8312
2.712	1	0	1	1	271	4	0	1	12	1	15	255	0	255	0
2.713	1	0	1	1	271	5	0	1	12	0	13	0	2	0	8312
2.713	1	0	1	1	271	5	0	1	12	1	13	255	0	255	0
2.714	1	0	1	1	271	6	0	1	12	0	12	1	0	0	8312
2.714	1	0	1	1	271	6	0	1	12	1	12	1	0	0	8312
2.715	1	0	1	1	271	7	0	1	12	0	14	1	0	0	8312
2.715	1	0	1	1	271	7	0	1	12	1	14	1	0	0	8312
2.716	1	0	1	1	271	8	0	1	11	0	11	1	0	0	7621
2.716	1	0	1	1	271	8	0	1	11	1	11	1	0	0	7621
2.717	1	0	1	1	271	9	0	1	12	0	15	0	3	0	8312
2.717	1	0	1	1	271	9	0	1	12	1	15	255	0	255	0
2.718	1	0	1	1	272	0	0	1	12	0	13	0	3	0	8312
2.718	1	0	1	1	272	0	0	1	12	1	13	255	0	255	0
2.719	1	0	1	1	272	1	0	1	12	0	12	0	1	0	8312
2.719	1	0	1	1	272	1	0	1	12	1	12	255	0	255	0
2.72	1	0	1	1	272	2	0	1	12	0	14	0	1	0	8312
2.72	1	0	1	1	272	2	0	1	12	1	14	255	0	255	0
2.721	1	0	1	1	272	3	0	1	12	0	11	0	1	0	7621
2.721	1	0	1	1	272	3	0	1	12	1	11	255	0	255	0
2.722	1	0	1	1	272	4	0	1	12	0	15	1	0	0	8312
2.722	1	0	1	1	272	4	0	1	12	1	15	1	0	0	8312
2.723	1	0	1	1	272	5	0	1	12	0	13	1	0	0	8312
2.723	1	0	1	1	272	5	0	1	12	1	13	1	0	0	8312
2.724	1	0	1	1	272	6	0	1	12	0	12	0	2	0	8312
2.724	1	0	1	1	272	6	0	1	12	1	12	255	0	255	0
2.725	1	0	1	1	272	7	0	1	12	0	14	0	2	0	8312
2.725	1	0	1	1	272	7	0	1	12	1	14	255	0	255	0
2.726	1	0	1	1	272	8	0	1	12	0	11	0	2	0	7621
2.726	1	0	1	1	272	8	0	1	12	1	11	255	0	255	0
2.727	1	0	1	1	272	9	0	1	12	0	15	0	1	0	8312
2.727	1	0	1	1	272	9	0	1	12	1	15	255	0	255	0
2.728	1	0	1	1	273	0	0	1	12	0	13	0	1	0	8312
2.728	1	0	1	1	273	0	0	1	12	1	13	255	0	255	0
2.729	1	0	1	1	273	1	0	1	12	0	12	0	3	0	8312
2.729	1	0	1	1	273	1	0	1	12	1	12	255	0	255	0
2.73	1	0	1	1	273	2	0	1	12	0	14	0	3	0	8312
2.73	1	0	1	1	273	2	0	1	12	1	14	255	0	255	0
2.731	1	0	1	1	273	3	0	1	12	0	11	0	3	0	7621
2.731	1	0	1	1	273	3	0	1	12	1	11	255	0	255	0
2.732	1	0	1	1	273	4	0	1	12	0	15	0	2	0	8312
2.732	1	0	1	1	273	4	0	1	12	1	15	255	0	255	0
2.733	1	0	1	1	273	5	0	1	12	0	13	0	2	0	8312
2.733	1	0	1	1	273	5	0	1	12	1	13	255	0	255	0
2.734	1	0	1	1	273	6	0	1	12	0	12	1	0	0	8312
2.734	1	0	1	1	273	6	0	1	12	1	12	1	0	0	8312
2.735	1	0	1	1	273	7	0	1	12	0	14	1	0	0	8312
2.735	1	0	1	1	273	7	0	1	12	1	14	1	0	0	8312
2.736	1	0	1	1	273	8	0	1	12	0	11	1	0	0	8312
2.736	1	0	1	1	273	8	0	1	12	1	11	1	0	0	8312
2.737	1	0	1	1	273	9	0	1	12	0	15	0	3	0	8312
2.737	1	0	1	1	273	9	0	1	12	1	15	255	0	255	0
2.738	1	0	1	1	274	0	0	1	12	0	13	0	3	0	8312
2.738	1	0	1	1	274	0	0	1	12	1	13	255	0	255	0
2.739	1	0	1	1	274	1	0	1	12	0	12	0	1	0	8312
2.739	1	0	1	1	274	1	0	1	12	1	12	255	0	255	0
2.74	1	0	1	1	274	2	0	1	12	0	14	0	1	0	8312
2.74	1	0	1	1	274	2	0	1	12	1	14	255	0	255	0
2.741	1	0	1	1	274	3	0	1	12	0	11	0	1	0	8312
2.741	1	0	1	1	274	3	0	1	12	1	11	255	0	255	0
2.742	1	0	1	1	274	4	0	1	12	0	15	1	0	0	8312
2.742	1	0	1	1	274	4	0	1	12	1	15	1	0	0	8312
2.743	1	0	1	1	274	5	0	1	12	0	13	1	0	0	8312
2.743	1	0	1	1	274	5	0	1	12	1	13	1	0	0	8312
2.744	1	0	1	1	274	6	0	1	12	0	12	0	2	0	8312
2.744	1	0	1	1	274	6	0	1	12	1	12	255	0	255	0
2.745	1	0	1	1	274	7	0	1	12	0	14	0	2	0	8312
2.745	1	0	1	1	274	7	0	1	12	1	14	255	0	255	0
2.746	1	0	1	1	274	8	0	1	12	0	11	0	2	0	8312
2.746	1	0	1	1	274	8	0	1	12	1	11	255	0	255	0
2.747	1	0	1	1	274	9	0	1	12	0	15	0	1	0	8312
2.747	1	0	1	1	274	9	0	1	12	1	15	255	0	255	0
2.748	1	0	1	1	275	0	0	1	12	0	13	0	1	0	8312
2.748	1	0	1	1	275	0	0	1	12	1	13	255	0	255	0
2.749	1	0	1	1	275	1	0	1	12	0	12	0	3	0	8312
2.749	1	0	1	1	275	1	0	1	12	1	12	255	0	255	0
2.75	1	0	1	1	275	2	0	1	12	0	14	0	3	0	8312
2.75	1	0	1	1	275	2	0	1	12	1	14	255	0	255	0
2.751	1	0	1	1	275	3	0	1	12	0	11	0	3	0	8312
2.751	1	0	1	1	275	3	0	1	12	1	11	255	0	255	0
2.752	1	0	1	1	275	4	0	1	12	0	15	0	2	0	8312
2.752	1	0	1	1	275	4	0	1	12	1	15	255	0	255	0
2.753	1	0	1	1	275	5	0	1	12	0	13	0	2	0	8312
2.753	1	0	1	1	275	5	0	1	12	1	13	255	0	255	0
2.754	1	0	1	1	275	6	0	1	12	0	12	1	0	0	8312
2.754	1	0	1	1	275	6	0	1	12	1	12	1	0	0	8312
2.755	1	0	1	1	275	7	0	1	12	0	14	1	0	0	8312
2.755	1	0	1	1	275	7	0	1	12	1	14	1	0	0	8312
2.756	1	0	1	1	275	8	0	1	12	0	11	1	0	0	8312
2.756	1	0	1	1	275	8	0	1	12	1	11	1	0	0	8312
2.757	1	0	1	1	275	9	0	1	12	0	15	0	3	0	8312
2.757	1	0	1	1	275	9	0	1	12	1	15	255	0	255	0
2.758	1	0	1	1	276	0	0	1	12	0	13	0	3	0	8312
2.758	1	0	1	1	276	0	0	1	12	1	13	255	0	255	0
2.759	1	0	1	1	276	1	0	1	12	0	12	0	1	0	8312
2.759	1	0	1	1	276	1	0	1	12	1	12	255	0	255	0
2.76	1	0	1	1	276	2	0	1	12	0	14	0	1	0	8312
2.76	1	0	1	1	276	2	0	1	12	1	14	255	0	255	0
2.761	1	0	1	1	276	3	0	1	12	0	11	0	1	0	8312
2.761	1	0	1	1	276	3	0	1	12	1	11	255	0	255	0
2.762	1	0	1	1	276	4	0	1	12	0	15	1	0	0	8312
2.762	1	0	1	1	276	4	0	1	12	1	15	1	0	0	8312
2.763	1	0	1	1	276	5	0	1	12	0	13	1	0	0	8312
2.763	1	0	1	1	276	5	0	1	12	1	13	1	0	0	8312
2.764	1	0	1	1	276	6	0	1	12	0	12	0	2	0	8312
2.764	1	0	1	1	276	6	0	1	12	1	12	255	0	255	0
2.765	1	0	1	1	276	7	0	1	12	0	14	0	2	0	8312
2.765	1	0	1	1	276	7	0	1	12	1	14	255	0	255	0
2.766	1	0	1	1	276	8	0	1	12	0	11	0	2	0	8312
2.766	1	0	1	1	276	8	0	1	12	1	11	255	0	255	0
2.767	1	0	1	1	276	9	0	1	12	0	15	0	1	0	8312
2.767	1	0	1	1	276	9	0	1	12	1	15	255	0	255	0
2.768	1	0	1	1	277	0	0	1	12	0	13	0	1	0	8312
2.768	1	0	1	1	277	0	0	1	12	1	13	255	0	255	0
2.769	1	0	1	1	277	1	0	1	12	0	12	0	3	0	8312
2.769	1	0	1	1	277	1	0	1	12	1	12	255	0	255	0
2.77	1	0	1	1	277	2	0	1	12	0	14	0	3	0	8312
2.77	1	0	1	1	277	2	0	1	12	1	14	255	0	255	0
2.771	1	0	1	1	277	3	0	1	12	0	11	0	3	0	8312
2.771	1	0	1	1	277	3	0	1	12	1	11	255	0	255	0
2.772	1	0	1	1	277	4	0	1	12	0	15	0	2	0	8312
2.772	1	0	1	1	277	4	0	1	12	1	15	255	0	255	0
2.773	1	0	1	1	277	5	0	1	12	0	13	0	2	0	8312
2.773	1	0	1	1	277	5	0	1	12	1	13	255	0	255	0
2.774	1	0	1	1	277	6	0	1	12	0	12	1	0	0	8312
2.774	1	0	1	1	277	6	0	1	12	1	12	1	0	0	8312
2.775	1	0	1	1	277	7	0	1	12	0	14	1	0	0	8312
2.775	1	0	1	1	277	7	0	1	12	1	14	1	0	0	8312
2.776	1	0	1	1	277	8	0	1	12	0	11	1	0	0	8312
2.776	1	0	1	1	277	8	0	1	12	1	11	1	0	0	8312
2.777	1	0	1	1	277	9	0	1	12	0	15	0	3	0	8312
2.777	1	0	1	1	277	9	0	1	12	1	15	255	0	255	0
2.778	1	0	1	1	278	0	0	1	12	0	13	0	3	0	8312
2.778	1	0	1	1	278	0	0	1	12	1	13	255	0	255	0
2.779	1	0	1	1	278	1	0	1	12	0	12	0	1	0	8312
2.779	1	0	1	1	278	1	0	1	12	1	12	255	0	255	0
2.78	1	0	1	1	278	2	0	1	12	0	14	0	1	0	8312
2.78	1	0	1	1	278	2	0	1	12	1	14	255	0	255	0
2.781	1	0	1	1	278	3	0	1	12	0	11	0	1	0	8312
2.781	1	0	1	1	278	3	0	1	12	1	11	255	0	255	0
2.782	1	0	1	1	278	4	0	1	12	0	15	1	0	0	8312
2.782	1	0	1	1	278	4	0	1	12	1	15	1	0	0	8312
2.783	1	0	1	1	278	5	0	1	12	0	13	1	0	0	8312
2.783	1	0	1	1	278	5	0	1	12	1	13	1	0	0	8312
2.784	1	0	1	1	278	6	0	1	12	0	12	0	2	0	8312
2.784	1	0	1	1	278	6	0	1	12	1	12	255	0	255	0
2.785	1	0	1	1	278	7	0	1	12	0	14	0	2	0	8312
2.785	1	0	1	1	278	7	0	1	12	1	14	255	0	255	0
2.786	1	0	1	1	278	8	0	1	12	0	11	0	2	0	8312
2.786	1	0	1	1	278	8	0	1	12	1	11	255	0	255	0
2.787	1	0	1	1	278	9	0	1	12	0	15	0	1	0	8312
2.787	1	0	1	1	278	9	0	1	12	1	15	255	0	255	0
2.788	1	0	1	1	279	0	0	1	12	0	13	0	1	0	8312
2.788	1	0	1	1	279	0	0	1	12	1	13	255	0	255	0
2.789	1	0	1	1	279	1	0	1	12	0	12	0	3	0	8312
2.789	1	0	1	1	279	1	0	1	12	1	12	255	0	255	0
2.79	1	0	1	1	279	2	0	1	12	0	14	0	3	0	8312
2.79	1	0	1	1	279	2	0	1	12	1	14	255	0	255	0
2.791	1	0	1	1	279	3	0	1	12	0	11	0	3	0	8312
2.791	1	0	1	1	279	3	0	1	12	1	11	255	0	255	0
2.792	1	0	1	1	279	4	0	1	12	0	15	0	2	0	8312
2.792	1	0	1	1	279	4	0	1	12	1	15	255	0	255	0
2.793	1	0	1	1	279	5	0	1	12	0	13	0	2	0	8312
2.793	1	0	1	1	279	5	0	1	12	1	13	255	0	255	0
2.794	1	0	1	1	279	6	0	1	12	0	12	1	0	0	8312
2.794	1	0	1	1	279	6	0	1	12	1	12	1	0	0	8312
2.795	1	0	1	1	279	7	0	1	12	0	14	1	0	0	8312
2.795	1	0	1	1	279	7	0	1	12	1	14	1	0	0	8312
2.796	1	0	1	1	279	8	0	1	11	0	11	1	0	0	7621
2.796	1	0	1	1	279	8	0	1	11	1	11	1	0	0	7621
2.797	1	0	1	1	279	9	0	1	12	0	15	0	3	0	8312
2.797	1	0	1	1	279	9	0	1	12	1	15	255	0	255	0
2.798	1	0	1	1	280	0	0	1	12	0	13	0	3	0	8312
2.798	1	0	1	1	280	0	0	1	12	1	13	255	0	255	0
2.799	1	0	1	1	280	1	0	1	12	0	12	0	1	0	8312
2.799	1	0	1	1	280	1	0	1	12	1	12	255	0	255	0
2.8	1	0	1	1	280	2	0	1	12	0	14	0	1	0	8312
2.8	1	0	1	1	280	2	0	1	12	1	14	255	0	255	0
2.801	1	0	1	1	280	3	0	1	12	0	11	0	1	0	7621
2.801	1	0	1	1	280	3	0	1	12	1	11	255	0	255	0
2.802	1	0	1	1	280	4	0	1	12	0	15	1	0	0	8312
2.802	1	0	1	1	280	4	0	1	12	1	15	1	0	0	8312
2.803	1	0	1	1	280	5	0	1	12	0	13	1	0	0	8312
2.803	1	0	1	1	280	5	0	1	12	1	13	1	0	0	8312
2.804	1	0	1	1	280	6	0	1	12	0	12	0	2	0	8312
2.804	1	0	1	1	280	6	0	1	12	1	12	255	0	255	0
2.805	1	0	1	1	280	7	0	1	12	0	14	0	2	0	8312
2.805	1	0	1	1	280	7	0	1	12	1	14	255	0	255	0
2.806	1	0	1	1	280	8	0	1	12	0	11	0	2	0	7621
2.806	1	0	1	1	280	8	0	1	12	1	11	255	0	255	0
2.807	1	0	1	1	280	9	0	1	12	0	15	0	1	0	8312
2.807	1	0	1	1	280	9	0	1	12	1	15	255	0	255	0
2.808	1	0	1	1	281	0	0	1	12	0	13	0	1	0	8312
2.808	1	0	1	1	281	0	0	1	12	1	13	255	0	255	0
2.809	1	0	1	1	281	1	0	1	12	0	12	0	3	0	8312
2.809	1	0	1	1	281	1	0	1	12	1	12	255	0	255	0
2.81	1	0	1	1	281	2	0	1	12	0	14	0	3	0	8312
2.81	1	0	1	1	281	2	0	1	12	1	14	255	0	255	0
2.811	1	0	1	1	281	3	0	1	12	0	11	0	3	0	7621
2.811	1	0	1	1	281	3	0	1	12	1	11	255	0	255	0
2.812	1	0	1	1	281	4	0	1	12	0	15	0	2	0	8312
2.812	1	0	1	1	281	4	0	1	12	1	15	255	0	255	0
2.813	1	0	1	1	281	5	0	1	12	0	13	0	2	0	8312
2.813	1	0	1	1	281	5	0	1	12	1	13	255	0	255	0
2.814	1	0	1	1	281	6	0	1	12	0	12	1	0	0	8312
2.814	1	0	1	1	281	6	0	1	12	1	12	1	0	0	8312
2.815	1	0	1	1	281	7	0	1	12	0	14	1	0	0	8312
2.815	1	0	1	1	281	7	0	1	12	1	14	1	0	0	8312
2.816	1	0	1	1	281	8	0	1	12	0	11	1	0	0	8312
2.816	1	0	1	1	281	8	0	1	12	1	11	1	0	0	8312
2.817	1	0	1	1	281	9	0	1	12	0	15	0	3	0	8312
2.817	1	0	1	1	281	9	0	1	12	1	15	255	0	255	0
2.818	1	0	1	1	282	0	0	1	12	0	13	0	3	0	8312
2.818	1	0	1	1	282	0	0	1	12	1	13	255	0	255	0
2.819	1	0	1	1	282	1	0	1	12	0	12	0	1	0	8312
2.819	1	0	1	1	282	1	0	1	12	1	12	255	0	255	0
2.82	1	0	1	1	282	2	0	1	12	0	14	0	1	0	8312
2.82	1	0	1	1	282	2	0	1	12	1	14	255	0	255	0
2.821	1	0	1	1	282	3	0	1	12	0	11	0	1	0	8312
2.821	1	0	1	1	282	3	0	1	12	1	11	255	0	255	0
2.822	1	0	1	1	282	4	0	1	12	0	15	1	0	0	8312
2.822	1	0	1	1	282	4	0	1	12	1	15	1	0	0	8312
2.823	1	0	1	1	282	5	0	1	12	0	13	1	0	0	8312
2.823	1	0	1	1	282	5	0	1	12	1	13	1	0	0	8312
2.824	1	0	1	1	282	6	0	1	12	0	12	0	2	0	8312
2.824	1	0	1	1	282	6	0	1	12	1	12	255	0	255	0
2.825	1	0	1	1	282	7	0	1	12	0	14	0	2	0	8312
2.825	1	0	1	1	282	7	0	1	12	1	14	255	0	255	0
2.826	1	0	1	1	282	8	0	1	12	0	11	0	2	0	8312
2.826	1	0	1	1	282	8	0	1	12	1	11	255	0	255	0
2.827	1	0	1	1	282	9	0	1	12	0	15	0	1	0	8312
2.827	1	0	1	1	282	9	0	1	12	1	15	255	0	255	0
2.828	1	0	1	1	283	0	0	1	12	0	13	0	1	0	8312
2.828	1	0	1	1	283	0	0	1	12	1	13	255	0	255	0
2.829	1	0	1	1	283	1	0	1	12	0	12	0	3	0	8312
2.829	1	0	1	1	283	1	0	1	12	1	12	255	0	255	0
2.83	1	0	1	1	283	2	0	1	12	0	14	0	3	0	8312
2.83	1	0	1	1	283	2	0	1	12	1	14	255	0	255	0
2.831	1	0	1	1	283	3	0	1	12	0	11	0	3	0	8312
2.831	1	0	1	1	283	3	0	1	12	1	11	255	0	255	0
2.832	1	0	1	1	283	4	0	1	12	0	15	0	2	0	8312
2.832	1	0	1	1	283	4	0	1	12	1	15	255	0	255	0
2.833	1	0	1	1	283	5	0	1	12	0	13	0	2	0	8312
2.833	1	0	1	1	283	5	0	1	12	1	13	255	0	255	0
2.834	1	0	1	1	283	6	0	1	12	0	12	1	0	0	8312
2.834	1	0	1	1	283	6	0	1	12	1	12	1	0	0	8312
2.835	1	0	1	1	283	7	0	1	12	0	14	1	0	0	8312
2.835	1	0	1	1	283	7	0	1	12	1	14	1	0	0	8312
2.836	1	0	1	1	283	8	0	1	12	0	11	1	0	0	8312
2.836	1	0	1	1	283	8	0	1	12	1	11	1	0	0	8312
